posixTime,teamID,lat,lon,spdkn,hdgdeg
1405711800,1407,41.88407,-87.5734399999999,1.40962300972514,5
1405710900,1407,41.87824,-87.5743899999999,1.13028527558519,120
1405709100,1407,41.88169,-87.5861599999999,5.1307465456539,65
1405708206,1407,41.87524,-87.6133299999999,0.731666828252743,168
1405706400,1407,41.88109,-87.6157299999999,0.0224076537838059,215
1405704600,1407,41.88122,-87.6155499999999,0.0170074142651272,29
1405702800,1407,41.88111,-87.6156699999999,0.00149624528647644,153
1405701000,1407,41.88112,-87.6156799999999,0,0
1405987200,342,45.84867,-84.6134,0.326083813022163,157
1405986900,342,45.84899,-84.61386,0.708152794913695,130
1405986600,342,45.84932,-84.61519,3.59663552812156,346
1405986300,342,45.84505,-84.61147,4.8542377783968,19
1405986000,342,45.83988,-84.61768,7.77730746688462,25
1405985700,342,45.8329,-84.62951,7.00063374472624,33
1405985400,342,45.82787,-84.64145,6.71648296639982,42
1405985100,342,45.82424,-84.65378,6.32069961076483,43
1405984800,342,45.82092,-84.66544,6.68919949065375,44
1405984500,342,45.81753,-84.67785,6.68298148038486,45
1405984200,342,45.81435,-84.69036,6.60711978454016,49
1405983900,342,45.81158,-84.70291,7.39026309743086,107
1405983600,342,45.81274,-84.71754,7.2936414647583,78
1405982700,342,45.81035,-84.761,7.25195451710249,76
1405981800,342,45.80757,-84.80416,6.93519582728035,93
1405980900,342,45.8082,-84.8456,7.12670853009269,104
1405980000,342,45.81097,-84.88801,7.02222946711211,99
1405979107,342,45.81261,-84.92959,7.62708752820637,103
1405978200,342,45.8154,-84.97536,7.9817539968857,98
1405976400,342,45.81881,-85.07066,8.10786620547398,85
1405975500,342,45.81767,-85.1191,7.5614966599268,12
1405974600,342,45.79119,-85.14358,8.44371430862829,5
1405973700,342,45.75747,-85.15795,8.30126262155163,6
1405972800,342,45.72606,-85.17869,7.65741433586482,5
1405971907,342,45.69725,-85.19747,7.13587337085688,6
1405971000,342,45.67123,-85.21873,7.72929415110441,4
1405970100,342,45.64326,-85.24156,8.22330583440134,1
1405968300,342,45.58419,-85.2912,8.35153246187973,0
1405967400,342,45.55471,-85.3176,7.7651234415922,1
1405966500,342,45.52744,-85.34245,8.61633398639382,2
1405965600,342,45.49479,-85.36374,7.94039454099972,5
1405964700,342,45.46841,-85.39221,7.98033980788613,11
1405963800,342,45.44785,-85.42946,7.73944436227966,11
1405962900,342,45.42609,-85.46337,7.5727145466312,12
1405962007,342,45.40403,-85.49501,7.13469645608708,12
1405961100,342,45.38148,-85.52309,6.5330005310493,14
1405960200,342,45.3611,-85.54877,5.67618838336468,23
1405959300,342,45.34757,-85.57637,5.7685336532606,35
1405958400,342,45.33796,-85.60771,5.66021366086102,36
1405957500,342,45.32865,-85.63853,5.13303055437185,26
1405956600,342,45.31644,-85.6635,4.58937987029855,4
1405955700,342,45.29776,-85.6693,6.01106730427647,359
1405954807,342,45.27292,-85.66838,5.63217468756626,12
1405953900,342,45.25166,-85.68309,6.01877119279288,25
1405953000,342,45.23425,-85.70872,5.76485398280292,23
1405952100,342,45.21634,-85.73144,6.51648197760888,23
1405951200,342,45.19552,-85.75617,6.58987728400793,24
1405950300,342,45.17446,-85.78116,6.79661142587275,24
1405949400,342,45.15239,-85.80632,6.60358216140104,25
1405948500,342,45.13087,-85.83062,5.92188969783261,25
1405947600,342,45.11131,-85.85193,6.06560239601891,26
1405946700,342,45.09133,-85.87385,6.42420547589437,28
1405945807,342,45.07067,-85.89748,7.00130329602021,28
1405944900,342,45.0476,-85.92327,7.14939751955407,29
1405944000,342,45.02409,-85.94915,7.2698737381837,32
1405943100,342,45.00083,-85.97659,6.83989564972551,34
1405942207,342,44.97951,-86.00285,6.98609964639092,34
1405941300,342,44.9573,-86.02993,7.42081808459826,36
1405940400,342,44.93408,-86.05877,7.62088832650556,36
1405939500,342,44.9099,-86.08783,6.88147965185639,34
1405938600,342,44.88708,-86.11233,6.69607008212437,36
1405937700,342,44.86538,-86.13707,6.70487600523163,32
1405936800,342,44.84235,-86.15937,6.68467527560896,30
1405935900,342,44.81864,-86.17997,6.77310696358614,30
1405935000,342,44.79427,-86.20002,7.16102981040002,29
1405934100,342,44.76815,-86.22033,7.31214679796395,27
1405933200,342,44.74089,-86.23948,7.67175369852647,26
1405932300,342,44.71183,-86.25821,7.60269704514462,27
1405931400,342,44.68323,-86.27736,6.57106219450663,19
1405930506,342,44.65732,-86.28897,5.78350970076968,24
1405929600,342,44.63483,-86.30174,5.98764725745848,26
1405928700,342,44.61193,-86.31564,6.28175019785288,26
1405927800,342,44.5878,-86.32987,6.74956774360674,27
1405926900,342,44.56204,-86.3457,6.68457412146246,30
1405926000,342,44.53694,-86.36263,6.45194364053377,28
1405925100,342,44.51231,-86.37773,6.52489829873136,29
1405924200,342,44.48753,-86.3934,6.65166379145508,30
1405923300,342,44.46242,-86.40983,6.72328139766844,28
1405922400,342,44.4367,-86.42537,6.62225764373005,33
1405921500,342,44.4121,-86.44286,6.16138650911446,33
1405920600,342,44.38912,-86.45887,5.26336351189566,35
1405919700,342,44.36983,-86.47346,5.02663409827624,37
1405918800,342,44.35163,-86.48795,5.21532738666485,28
1405917900,342,44.33151,-86.49942,6.19183467965596,30
1405917000,342,44.30782,-86.51369,6.47369139662102,31
1405916107,342,44.28338,-86.52892,6.50943544542583,32
1405915200,342,44.25862,-86.54508,6.74331416637865,33
1405914300,342,44.23332,-86.56213,6.40921967011003,32
1405913407,342,44.20931,-86.57776,6.18351917676919,32
1405912500,342,44.18568,-86.59276,6.0979792791111,34
1405911600,342,44.16296,-86.60861,5.90090972244146,31
1405910700,342,44.14048,-86.62248,5.64987232182383,30
1405909800,342,44.11883,-86.63535,4.73961430924753,343
1405908900,342,44.09955,-86.62941,4.97405405954975,331
1405908000,342,44.08036,-86.61852,5.23157565057574,347
1405907100,342,44.05886,-86.61354,5.30369769864975,347
1405906200,342,44.03707,-86.60844,5.41030092403765,337
1405905300,342,44.01552,-86.59925,5.13646984740512,335
1405904400,342,43.9952,-86.58992,5.79236191450764,333
1405903500,342,43.97256,-86.57831,5.92000634519966,339
1405902600,342,43.94882,-86.56902,5.98734937847594,35
1405901706,342,43.92672,-86.58458,6.104090296802,34
1405900800,342,43.90369,-86.6001,5.97213304152114,24
1405899900,342,43.88006,-86.61091,5.73495667418624,16
1405899000,342,43.85668,-86.61774,5.62778492707889,16
1405898100,342,43.83376,-86.62459,5.45468132839158,13
1405897200,342,43.81137,-86.62998,5.65448583280936,11
1405896300,342,43.78806,-86.6347,5.86271013934297,14
1405895400,342,43.76403,-86.64076,6.12869426222861,13
1405894500,342,43.73889,-86.64694,6.19706789386308,13
1405893600,342,43.71343,-86.65287,6.10972342781662,8
1405892700,342,43.68813,-86.65674,6.00651645354056,13
1405891800,342,43.66349,-86.66278,6.04482586792672,16
1405890907,342,43.6391,-86.67029,5.94450338738485,18
1405890000,342,43.61487,-86.67856,6.03027431091561,17
1405889100,342,43.5904,-86.68642,5.53380280888076,16
1405888200,342,43.5679,-86.69336,5.26883900180694,18
1405887300,342,43.54664,-86.7009,4.55825225628235,19
1405886400,342,43.52833,-86.70785,4.73712431559708,16
1405885500,342,43.50912,-86.71409,4.37847445493225,16
1405884600,342,43.49136,-86.71983,4.42829387105713,14
1405883700,342,43.47331,-86.72509,4.53839146532546,14
1405882800,342,43.45483,-86.7306,4.25686657367515,12
1405881900,342,43.4374,-86.73511,4.24027132161802,13
1405881000,342,43.42007,-86.73983,4.23057037287412,10
1405880106,342,43.40278,-86.74362,4.13273453579748,17
1405879200,342,43.38602,-86.7497,4.10539478185077,27
1405878300,342,43.37049,-86.75956,4.14882575385728,33
1405877400,342,43.35556,-86.77154,4.39487106198658,36
1405876500,342,43.34025,-86.78535,4.04462061388505,44
1405875600,342,43.32772,-86.80084,3.98072288916049,35
1405874700,342,43.31388,-86.8134,4.05436316022282,22
1405873800,342,43.2981,-86.82168,4.14209157676457,29
1405872900,342,43.28284,-86.83275,3.99382352395885,20
1405872000,342,43.26712,-86.84024,4.41430210873488,18
1405871100,342,43.24955,-86.8477,4.33096337679349,33
1405870200,342,43.23446,-86.86128,3.79175011147022,47
1405869300,342,43.22376,-86.87723,3.68343376595327,50
1405868406,342,43.21409,-86.8934,3.6224614656881,44
1405867500,342,43.20337,-86.90817,3.97005780793139,41
1405866600,342,43.19115,-86.92346,4.24520280084676,44
1405865700,342,43.17865,-86.94062,4.73740795286353,44
1405864800,342,43.16501,-86.96018,4.9936322616125,42
1405863900,342,43.15015,-86.98014,5.11599279075817,42
1405863000,342,43.13506,-87.00077,5.01464400427516,35
1405862100,342,43.11871,-87.01859,4.97662427639829,31
1405861200,342,43.10165,-87.03473,4.80680804955783,29
1405860300,342,43.0848,-87.04955,4.89791418518729,28
1405859400,342,43.06753,-87.06443,4.8876427487935,26
1405858500,342,43.05,-87.07861,4.32877149808104,26
1405857607,342,43.0348,-87.09153,4.296063815849,25
1405856700,342,43.01924,-87.10401,4.50901400225191,25
1405855800,342,43.00328,-87.11756,4.25363130978621,25
1405854900,342,42.98833,-87.13057,4.1312325939833,23
1405854000,342,42.97344,-87.14237,4.25525020892428,21
1405853100,342,42.95777,-87.1537,4.30266256125863,20
1405852200,342,42.94184,-87.16493,4.18884819599018,16
1405851300,342,42.92586,-87.17451,4.53875634422806,14
1405850400,342,42.90828,-87.18402,4.56869306002719,15
1405849500,342,42.89085,-87.19446,4.08520460450409,21
1405848600,342,42.87644,-87.20682,3.87759106490965,29
1405847700,342,42.86463,-87.22186,3.29743371065748,19
1405846800,342,42.85288,-87.23157,3.11779521090454,18
1405845900,342,42.84167,-87.24052,3.5240661523679,19
1405845000,342,42.82921,-87.25111,3.72640301659216,15
1405844106,342,42.81546,-87.26063,4.01733148074011,14
1405843200,342,42.80039,-87.2709,3.9277299689545,16
1405842300,342,42.78624,-87.2821,3.32216392061606,24
1405841400,342,42.77611,-87.29495,3.33953180205772,27
1405840500,342,42.76662,-87.30881,3.61438517139026,27
1405839600,342,42.75651,-87.32401,2.46554287634657,19
1405838700,342,42.74842,-87.33263,2.62394608873764,20
1405837800,342,42.74001,-87.34214,2.77752504380822,25
1405836900,342,42.73214,-87.35369,3.05229926905138,24
1405836000,342,42.72342,-87.36629,2.49160426684834,28
1405835100,342,42.71713,-87.37753,1.64281123439688,37
1405834200,342,42.71391,-87.38575,0.952490164066786,57
1405833300,342,42.71292,-87.39098,1.09165281164599,34
1405832407,342,42.71064,-87.39628,1.06354676979147,16
1405831500,342,42.707,-87.3998,1.79383362712314,13
1405830600,342,42.70056,-87.40496,2.36498769082034,13
1405829700,342,42.69213,-87.4119,2.67090587831842,12
1405828800,342,42.68246,-87.41939,3.42177423733624,8
1405827900,342,42.66932,-87.42691,3.64371229704426,8
1405827007,342,42.65542,-87.4348,4.18355968752027,7
1405826100,342,42.63922,-87.44403,3.7066162218459,6
1405825200,342,42.62486,-87.45175,4.54623036401259,7
1405824300,342,42.60748,-87.46198,4.75140029720046,6
1405823400,342,42.58948,-87.47317,4.92217563027056,6
1405822500,342,42.57082,-87.48472,3.35472280287895,5
1405821600,342,42.55823,-87.49296,3.73948388492172,5
1405820700,342,42.54405,-87.50172,4.02749998163624,4
1405819800,342,42.52889,-87.51148,4.28787783911515,4
1405818900,342,42.51274,-87.52184,4.36853259423494,3
1405818000,342,42.49622,-87.5322,3.27739955806975,2
1405817100,342,42.48357,-87.53917,3.59943087093967,2
1405816200,342,42.47025,-87.54851,3.21860689368569,2
1405815306,342,42.45855,-87.55714,2.67670649989835,1
1405814400,342,42.44765,-87.56078,1.89847714562509,1
1405813500,342,42.43995,-87.56323,2.01979794971355,0
1405812600,342,42.43175,-87.56579,2.23872344261597,0
1405811700,342,42.42266,-87.56862,2.59908101814811,0
1405810800,342,42.41205,-87.57155,2.59672213127738,0
1405809900,342,42.40141,-87.5742,2.64244926217,0
1405809000,342,42.39043,-87.57528,2.8402429161991,0
1405808100,342,42.37861,-87.57603,3.72056291457622,360
1405807200,342,42.36313,-87.57495,4.4521975989669,0
1405806300,342,42.34462,-87.57657,5.09494635224889,1
1405805400,342,42.32352,-87.5797,5.29451007466982,1
1405804500,342,42.30158,-87.58278,5.9185799211023,0
1405803607,342,42.27713,-87.58398,5.93366926913614,2
1405802700,342,42.2525,-87.58904,6.40200643213485,2
1405801800,342,42.22608,-87.59398,6.6707146662037,3
1405800906,342,42.19888,-87.60035,6.79008514756999,3
1405800000,342,42.17086,-87.60721,6.76137076556581,3
1405799100,342,42.14296,-87.61245,6.82688404748126,1
1405798200,342,42.11454,-87.61396,6.72108424066956,0
1405797300,342,42.08654,-87.61432,6.434660655864,357
1405796400,342,42.05996,-87.60962,6.35656530736833,358
1405795500,342,42.03357,-87.60664,5.59251873414648,358
1405794600,342,42.01034,-87.60422,5.12808139764399,355
1405793700,342,41.98924,-87.59971,4.73323546319717,357
1405792800,342,41.9696,-87.59733,4.17892760975926,348
1405791900,342,41.95313,-87.58974,4.11492673255869,354
1405791000,342,41.93621,-87.58603,3.64927580216586,355
1405790100,342,41.92113,-87.58343,3.4498782812885,353
1405789207,342,41.90712,-87.57985,2.5882174655241,351
1405788300,342,41.89657,-87.57635,3.27672082788575,358
1405787400,342,41.88293,-87.5756,1.05269079555378,348
1405786500,342,41.87874,-87.57386,0.576774883579188,331
1405785600,342,41.87686,-87.57185,1.25551658357831,123
1405784700,342,41.87895,-87.57829,2.45536220596363,146
1405783800,342,41.88618,-87.58801,2.96462290005566,66
1405782900,342,41.88268,-87.60392,1.64494243910217,119
1405782013,342,41.88508,-87.6124,0.00579009917942552,236
1405781100,342,41.88509,-87.61237,0.0101767555350651,309
1405780203,342,41.88507,-87.61232,0.0273879823585584,145
1405779300,342,41.88515,-87.61243,0,0
1405976100,155,45.8492,-84.61474,1.51804653245698,344
1405975800,155,45.84748,-84.61299,3.1313583165881,351
1405975500,155,45.8434,-84.61083,4.06219144269484,28
1405975200,155,45.83998,-84.61727,6.67957824959049,38
1405974900,155,45.83571,-84.62909,6.7679235209097,33
1405974600,155,45.83082,-84.64061,6.42405437269343,34
1405974300,155,45.82635,-84.65169,6.60539693130396,37
1405974000,155,45.82216,-84.6634,6.47481590337862,53
1405973706,155,45.81972,-84.67555,7.75873364638901,99
1405972800,155,45.82176,-84.72215,8.17288411612333,85
1405971900,155,45.82059,-84.77098,7.96626480214176,86
1405971000,155,45.81982,-84.81859,7.99988017658847,92
1405970100,155,45.82023,-84.86641,8.21847837607857,91
1405968300,155,45.82061,-84.96467,8.26081976478159,88
1405967400,155,45.82018,-85.01405,8.00677229259468,88
1405966500,155,45.81971,-85.06191,7.930232093728,78
1405965600,155,45.81712,-85.10917,6.09707995751037,29
1405964700,155,45.80325,-85.1397,7.09373930219241,1
1405963807,155,45.77398,-85.14225,7.00601212935821,15
1405962900,155,45.75234,-85.17081,7.08329816976209,13
1405962000,155,45.73087,-85.19982,7.45015936188846,11
1405961100,155,45.70797,-85.22983,7.66807091385035,11
1405960200,155,45.68524,-85.26197,7.31980530414824,10
1405959300,155,45.66451,-85.29398,7.04370117199383,9
1405958400,155,45.64544,-85.32589,6.66393335970394,7
1405957500,155,45.62758,-85.35629,6.01792016922853,6
1405956600,155,45.61159,-85.3839,6.21050944685248,4
1405955700,155,45.59412,-85.41118,6.27514236800008,2
1405954800,155,45.57629,-85.4385,6.76282829789699,0
1405953900,155,45.55733,-85.46827,7.29256072266159,1
1405953000,155,45.53726,-85.50084,7.43092500837944,3
1405952106,155,45.51711,-85.534,7.42949958799371,5
1405951200,155,45.4969,-85.56784,7.50078724406987,7
1405950300,155,45.47623,-85.60127,7.86160223821171,9
1405949400,155,45.45414,-85.63575,7.73811051829167,11
1405948500,155,45.43237,-85.66964,7.69495379559248,13
1405947600,155,45.4112,-85.70394,7.41762188831332,14
1405946700,155,45.39005,-85.73603,7.4062672735934,15
1405945800,155,45.36845,-85.7674,7.45935302548116,18
1405944900,155,45.34765,-85.80026,7.58009577434831,19
1405944000,155,45.32613,-85.83314,7.55573391572301,20
1405943100,155,45.30458,-85.86577,7.62086563524249,21
1405942200,155,45.28239,-85.89805,7.6647419209545,22
1405941307,155,45.25987,-85.92972,7.70940226394994,26
1405940400,155,45.23819,-85.96386,7.60001696952843,27
1405939500,155,45.21671,-85.99689,7.67192256734036,30
1405938600,155,45.19571,-86.03109,7.9182554965882,31
1405937700,155,45.17376,-86.06603,7.5658437515856,27
1405936800,155,45.15063,-86.0964,7.78677164485391,24
1405935900,155,45.1249,-86.12441,7.3352082876393,19
1405935000,155,45.09819,-86.14545,7.36227040577694,24
1405934100,155,45.07276,-86.16974,7.24663809087585,28
1405933200,155,45.04883,-86.1958,7.03787753256477,28
1405932300,155,45.02537,-86.22069,6.98679418575091,30
1405931400,155,45.00246,-86.24609,7.08939477899682,32
1405930506,155,44.97973,-86.27232,7.16669984173158,29
1405929600,155,44.95519,-86.29685,7.58998475452657,30
1405928700,155,44.92935,-86.3226,7.50506113423811,30
1405927800,155,44.90349,-86.34742,7.2382452010433,30
1405926900,155,44.87812,-86.37043,7.46036355263438,34
1405926000,155,44.85318,-86.3966,7.69738372727098,37
1405925100,155,44.82812,-86.42482,7.41445884556617,29
1405924200,155,44.80127,-86.44635,7.03618249617244,27
1405923300,155,44.77526,-86.4654,6.85286944327126,27
1405922400,155,44.74967,-86.48323,6.79052811566379,26
1405921500,155,44.72413,-86.50036,6.74743054722097,27
1405920600,155,44.69885,-86.51766,6.77995933284176,27
1405919707,155,44.67357,-86.53468,6.75377057373928,29
1405918800,155,44.64819,-86.55246,6.55815616850372,30
1405917900,155,44.62394,-86.57015,6.57883844570811,30
1405917000,155,44.59949,-86.58755,6.56955022627539,30
1405916100,155,44.57505,-86.60485,6.84447677821399,30
1405915200,155,44.54935,-86.62219,6.95045397880204,33
1405914300,155,44.52392,-86.64162,6.9395500216779,33
1405913400,155,44.49838,-86.66062,6.64207059333798,34
1405912506,155,44.47428,-86.67915,6.33937803497547,34
1405911600,155,44.45094,-86.69699,6.5319315112515,38
1405910700,155,44.4277,-86.71682,6.59909597826235,40
1405909800,155,44.40472,-86.73795,6.56656442251089,42
1405908900,155,44.38232,-86.75993,6.5379703122641,42
1405908000,155,44.35992,-86.78161,6.56490816027697,39
1405907100,155,44.33655,-86.80148,6.73263128906833,38
1405906200,155,44.31242,-86.82147,6.8116493265238,37
1405905300,155,44.28761,-86.84072,6.97054833736649,35
1405904400,155,44.26187,-86.8595,6.61442568252683,33
1405903500,155,44.23699,-86.87604,6.83231038311937,32
1405902600,155,44.21117,-86.89276,7.10743063826302,29
1405901706,155,44.18389,-86.9081,7.16613653393336,30
1405900800,155,44.15611,-86.92409,7.35941076855878,34
1405899900,155,44.12863,-86.94304,7.49885211039014,34
1405899000,155,44.10064,-86.96237,7.58060217570291,32
1405898100,155,44.07192,-86.98066,7.54953358246538,32
1405897200,155,44.04317,-86.99841,7.38786027558329,31
1405896300,155,44.01486,-87.01521,7.40202698713979,31
1405895400,155,43.9866,-87.03237,7.19325422930321,33
1405894500,155,43.95946,-87.05003,7.12261848484933,33
1405893600,155,43.93252,-87.06731,7.1272910233789,36
1405892700,155,43.90624,-87.0865,6.94459257334079,35
1405891800,155,43.88051,-87.10486,7.00560869469968,33
1405890906,155,43.85429,-87.12202,6.78002195196104,31
1405890000,155,43.82827,-87.13792,6.64214723377396,26
1405889100,155,43.80227,-87.15105,6.72363546705499,27
1405888200,155,43.776,-87.16452,6.72225042425922,27
1405887300,155,43.74983,-87.17833,6.59872207616352,30
1405886400,155,43.72464,-87.1935700000001,6.56097524661058,32
1405885500,155,43.6999,-87.2096500000001,6.32525154001296,31
1405884600,155,43.6759,-87.2247000000001,6.30650120181564,25
1405883700,155,43.65115,-87.2368900000001,5.87606057658125,22
1405882800,155,43.62775,-87.2468300000001,5.15676513650408,20
1405881900,155,43.60709,-87.2549700000001,5.07115302887169,31
1405881000,155,43.58799,-87.2674400000001,3.80558008724391,335
1405880106,155,43.57324,-87.25982,5.13901576621009,315
1405879200,155,43.55645,-87.2411700000001,4.89507353524589,318
1405878300,155,43.54001,-87.2245200000001,4.49900981904831,326
1405877400,155,43.5235,-87.2122800000001,4.21581963289129,328
1405876500,155,43.50783,-87.20134,4.41917866790071,330
1405875600,155,43.49121,-87.19042,4.70583553375507,343
1405874700,155,43.47223,-87.18365,4.76422941443744,347
1405873800,155,43.45272,-87.17862,4.81813102728296,343
1405872900,155,43.43332,-87.17152,4.60828263951796,339
1405872000,155,43.41508,-87.16327,4.63535241985676,342
1405871100,155,43.39648,-87.15612,4.6223293237067,339
1405870200,155,43.37825,-87.14758,4.55132219312713,343
1405869300,155,43.35999,-87.14055,4.83610313559903,342
1405868400,155,43.3407,-87.1325500000001,4.90767418827178,342
1405867500,155,43.32108,-87.1246400000001,4.83181845181508,339
1405866600,155,43.30215,-87.1152300000001,5.12611002157506,333
1405865707,155,43.2831,-87.1024800000001,4.92509057811031,332
1405864800,155,43.26473,-87.0894400000001,4.43517448463156,332
1405863900,155,43.24838,-87.0776200000001,4.3620689634656,38
1405863000,155,43.2341,-87.09305,5.14424129598944,31
1405862100,155,43.21573,-87.1082000000001,5.01111831993098,29
1405861200,155,43.19757,-87.12233,5.1688702326201,27
1405860300,155,43.17864,-87.1364100000001,5.49112012675446,29
1405859400,155,43.15892,-87.1523100000001,5.45616977082392,28
1405858500,155,43.13926,-87.1679500000001,5.2589566555756,24
1405857607,155,43.1199,-87.1815000000001,4.59078115916356,24
1405856700,155,43.10265,-87.1932800000001,4.84978043518931,22
1405855800,155,43.08433,-87.2049500000001,5.0848981933031,29
1405854900,155,43.06669,-87.22101,5.15068898750076,26
1405854000,155,43.04825,-87.2360300000001,4.95718087423771,26
1405853100,155,43.03063,-87.2507700000001,4.94342098113868,24
1405852200,155,43.0127,-87.2646300000001,4.75049101178769,21
1405851300,155,42.99515,-87.2771400000001,4.44402398082981,28
1405850400,155,42.98012,-87.2919200000001,4.42637807109508,32
1405849500,155,42.96625,-87.3085300000001,4.10551482101835,30
1405848600,155,42.95303,-87.3233600000001,3.33688605602314,34
1405847700,155,42.94312,-87.3366800000001,3.54128808908939,26
1405846800,155,42.93116,-87.3484800000001,3.3147138678287,32
1405845907,155,42.92111,-87.3612000000001,3.29825582147358,32
1405845000,155,42.91104,-87.3741800000001,2.88256864423263,35
1405844100,155,42.90292,-87.3862600000001,2.29934102184427,41
1405843200,155,42.89731,-87.39686,1.27667171378185,12
1405842300,155,42.89228,-87.39922,2.2055967579781,331
1405841400,155,42.88545,-87.39083,2.17330242932628,336
1405840500,155,42.87815,-87.38352,2.08831651920569,348
1405839600,155,42.86993,-87.37963,2.6315271454687,357
1405838700,155,42.85901,-87.3783,3.2694291688926,360
1405837800,155,42.84539,-87.37807,3.07985038945687,349
1405836906,155,42.83338,-87.37225,2.48361775273184,340
1405836000,155,42.82468,-87.36444,2.7684576503451,345
1405835100,155,42.81443,-87.35723,3.07883273485318,349
1405834200,155,42.80239,-87.3512,1.46846427114545,10
1405833300,155,42.79663,-87.35401,2.60686351608909,43
1405832400,155,42.79152,-87.36707,3.02134496616146,37
1405831500,155,42.78467,-87.38146,1.92224878880387,35
1405830600,155,42.78011,-87.39043,2.23333538026188,25
1405829700,155,42.77347,-87.39931,2.40711163735968,21
1405828800,155,42.76569,-87.40793,1.42489388011421,17
1405827900,155,42.7607,-87.41231,1.92724663544255,27
1405827000,155,42.75533,-87.42044,4.01066618883592,23
1405826107,155,42.74331,-87.43599,5.06217631722293,17
1405825200,155,42.72624,-87.45323,4.83644881870819,18
1405824300,155,42.71044,-87.47025,5.15808391716368,12
1405823400,155,42.69163,-87.48439,4.95008417390004,12
1405822500,155,42.67387,-87.49865,4.9880608941865,13
1405821600,155,42.65663,-87.51443,5.18104666464329,9
1405820700,155,42.6376,-87.52828,5.25822356828696,7
1405819800,155,42.61764,-87.54055,4.59720012539556,7
1405818900,155,42.60051,-87.55219,4.02055862338386,5
1405818000,155,42.58478,-87.56001,4.36389126365176,6
1405817100,155,42.56857,-87.57119,4.32858382771625,4
1405816200,155,42.55157,-87.57936,3.47796672849398,6
1405815300,155,42.53915,-87.58949,3.52093011009375,5
1405814407,155,42.52629,-87.59874,3.8335018715119,4
1405813500,155,42.51194,-87.60863,3.79461947945825,2
1405812600,155,42.49702,-87.61572,4.14549824102142,1
1405811700,155,42.47986,-87.61837,3.79811131674379,1
1405810800,155,42.46428,-87.62212,3.18453856209004,0
1405809900,155,42.45103,-87.62304,3.05839684213808,360
1405809000,155,42.43832,-87.62182,3.88562430046485,360
1405808100,155,42.42227,-87.61896,4.58040321047396,360
1405807200,155,42.40343,-87.61485,5.61467363671573,360
1405806300,155,42.38007,-87.6132,5.98983732330371,360
1405805400,155,42.35512,-87.61254,5.98467550332335,0
1405804500,155,42.3302,-87.61364,6.37994513222771,0
1405803600,155,42.30362,-87.61369,6.58239601413077,360
1405802700,155,42.2762,-87.6131,7.0233222005598,0
1405801800,155,42.24694,-87.61332,7.03416156980278,0
1405800906,155,42.21783,-87.61348,6.86263387269364,0
1405800000,155,42.18905,-87.61389,6.86961405244106,1
1405799100,155,42.16046,-87.61566,6.80727956119624,1
1405798200,155,42.13213,-87.61743,6.58619008756268,2
1405797300,155,42.10477,-87.62024,6.32618108120473,1
1405796400,155,42.07842,-87.621,6.39182208448153,2
1405795500,155,42.05186,-87.62359,5.73437500869285,0
1405794600,155,42.02797,-87.62379,5.41969724822431,356
1405793700,155,42.0056,-87.61966,5.31074853264042,358
1405792800,155,41.98354,-87.61737,4.75100736485893,349
1405791900,155,41.96475,-87.609,4.61192545444405,350
1405791000,155,41.94631,-87.60174,4.03222480768279,353
1405790107,155,41.92995,-87.59745,3.14565576585805,350
1405789200,155,41.91718,-87.59292,2.38526539238359,341
1405788300,155,41.90841,-87.58664,3.02744856821102,355
1405787400,155,41.89592,-87.58428,2.67466820847343,348
1405786500,155,41.88526,-87.57992,1.54099814181644,353
1405785600,155,41.87895,-87.57833,1.3691969881407,252
1405784700,155,41.88015,-87.57084,0.0628153017254407,176
1405783800,155,41.88041,-87.57088,1.06885214980677,101
1405782900,155,41.88099,-87.57681,4.60275187677557,135
1405782000,155,41.89164,-87.59823,4.31760958621418,23
1405781100,155,41.87626,-87.61076,1.38533625130436,151
1405780200,155,41.88072,-87.61568,0.0102031744866468,214
1405779305,155,41.88075,-87.61564,0,0
1405944300,197,45.84973,-84.61455,0.488003100882781,352
1405944000,197,45.84909,-84.61423,3.55808522224773,349
1405943700,197,45.84459,-84.6113,3.63354585025225,10
1405943400,197,45.83996,-84.61418,6.61822334056596,71
1405943100,197,45.83871,-84.62725,3.29122474739139,92
1405942800,197,45.83877,-84.63381,1.43247213943319,64
1405942500,197,45.83838,-84.63661,1.49369891295282,60
1405942200,197,45.83791,-84.63951,1.02843131855712,56
1405941900,197,45.83754,-84.64149,5.80727466984416,46
1405941600,197,45.83462,-84.65228,8.1918984201778,54
1405941307,197,45.83156,-84.66761,10.1141418133022,52
1405940400,197,45.81943,-84.72601,9.07173486438566,89
1405939500,197,45.81926,-84.78024,9.0090829284859,92
1405938600,197,45.81983,-84.83409,9.04225849901798,88
1405937700,197,45.81934,-84.88814,10.50360907253,90
1405936800,197,45.81948,-84.95093,10.0176731701449,79
1405935900,197,45.81649,-85.01066,9.36276439404198,93
1405935000,197,45.81714,-85.06662,8.5334239615837,89
1405934100,197,45.81699,-85.11763,6.88296667053252,20
1405933200,197,45.79731,-85.14755,8.23460397343228,359
1405932300,197,45.76307,-85.14448,8.82923937047133,15
1405931400,197,45.73751,-85.18239,9.3922246219818,13
1405930506,197,45.71004,-85.22178,9.47473093145893,10
1405929600,197,45.68151,-85.26138,9.57073076781653,8
